//ItemIndex	ItemSubGroup	ItemSubIndex	szModelFolder	szModelName	szItemName	KindA	KindB	Type	TwoHands	DropLevel	Slot	SkillIndex	Width	Height	DamageMin	DamageMax	DefenseRate	Defense	MagicResistance	AttackSpeed	WalkSpeed	Durability	MagicDur	MagicPower	ReqStr	ReqDex	ReqEne	ReqVit	ReqCmd	ReqLvl	ItemValue	Money	SetAttr	DW	DK	FE	MG	DL	SU	RF	GL	RW	SL	GC	Resist[0]	Resist[1]	Resist[2]	Resist[3]	Resist[4]	Resist[5]	Resist[6]	Dump	Transaction	PersonalStore	Warehouse	SellNpc	Expensive	Repair	Overlap	PcFlag	MuunFlag	Unk_End[0]	Unk_End[1]	Unk_End[2]
4097	8	1	"Data\Item\"	"ArmorMale02.bmd"	"Dragon Armor"	3	17	1	0	59	3	0	2	3	0	0	0	37	0	0	0	68	0	0	120	30	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4098	8	2	"Data\Item\"	"ArmorMale03.bmd"	"Pad Armor"	3	17	1	0	10	3	0	2	2	0	0	0	7	0	0	0	28	0	0	30	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4099	8	3	"Data\Item\"	"ArmorMale04.bmd"	"Legendary Armor"	3	17	1	0	56	3	0	2	2	0	0	0	22	0	0	0	42	0	0	40	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4100	8	4	"Data\Item\"	"ArmorMale05.bmd"	"Bone Armor"	3	17	1	0	22	3	0	2	2	0	0	0	13	0	0	0	30	0	0	40	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4101	8	5	"Data\Item\"	"ArmorMale06.bmd"	"Leather Armor"	3	17	1	0	10	3	0	2	3	0	0	0	10	0	0	0	30	0	0	80	0	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4102	8	6	"Data\Item\"	"ArmorMale07.bmd"	"Scale Armor"	3	17	1	0	28	3	0	2	2	0	0	0	18	0	0	0	40	0	0	110	0	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4103	8	7	"Data\Item\"	"ArmorMale08.bmd"	"Sphinx Armor"	3	17	1	0	38	3	0	2	3	0	0	0	17	0	0	0	36	0	0	40	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4104	8	8	"Data\Item\"	"ArmorMale09.bmd"	"Brass Armor"	3	17	1	0	38	3	0	2	2	0	0	0	22	0	0	0	44	0	0	100	30	0	0	0	0	0	0	4	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4105	8	9	"Data\Item\"	"ArmorMale10.bmd"	"Plate Armor"	3	17	1	0	48	3	0	2	2	0	0	0	30	0	0	0	50	0	0	130	0	0	0	0	0	0	0	4	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4106	8	10	"Data\Item\"	"ArmorElf01.bmd"	"Vine Armor"	3	17	1	0	10	3	0	2	2	0	0	0	8	0	0	0	22	0	0	30	60	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4107	8	11	"Data\Item\"	"ArmorElf02.bmd"	"Silk Armor"	3	17	1	0	20	3	0	2	2	0	0	0	12	0	0	0	26	0	0	30	70	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4108	8	12	"Data\Item\"	"ArmorElf03.bmd"	"Wind Armor"	3	17	1	0	32	3	0	2	2	0	0	0	16	0	0	0	32	0	0	30	80	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4109	8	13	"Data\Item\"	"ArmorElf04.bmd"	"Spirit Armor"	3	17	1	0	44	3	0	2	2	0	0	0	21	0	0	0	38	0	0	40	80	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4110	8	14	"Data\Item\"	"ArmorElf05.bmd"	"Guardian Armor"	3	17	1	0	57	3	0	2	2	0	0	0	29	0	0	0	45	0	0	40	80	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4111	8	15	"Data\Item\"	"ArmorMale16.bmd"	"Storm Crow Armor"	3	17	1	0	80	3	0	2	3	0	0	0	44	0	0	0	80	0	0	150	70	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4112	8	16	"Data\Item\"	"ArmorMale17.bmd"	"Black Dragon Armor"	3	17	1	0	90	3	0	2	3	0	0	0	48	0	0	0	74	0	0	170	60	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4113	8	17	"Data\Item\"	"ArmorMale18.bmd"	"Dark Phoenix Armor"	3	17	1	0	100	3	0	2	3	0	0	0	63	0	0	0	80	0	0	214	65	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4114	8	18	"Data\Item\"	"ArmorMale19.bmd"	"Grand Soul Armor"	3	17	1	0	91	3	0	2	3	0	0	0	33	0	0	0	67	0	0	59	20	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4115	8	19	"Data\Item\"	"ArmorMaleTest20.bmd"	"Holy Spirit Armor"	3	17	1	0	92	3	0	2	2	0	0	0	44	0	0	0	74	0	0	50	110	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4116	8	20	"Data\Item\"	"ArmorMale21.bmd"	"Thunder Hawk Armor"	3	17	1	0	107	3	0	2	3	0	0	0	60	0	0	0	82	0	0	170	70	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4117	8	21	"Data\Item\"	"ArmorMale22.bmd"	"Great Dragon Armor"	3	17	1	0	126	3	0	2	3	0	0	0	75	0	0	0	86	0	0	200	58	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4118	8	22	"Data\Item\"	"ArmorMale23.bmd"	"Dark Soul Armor"	3	17	1	0	122	3	0	2	3	0	0	0	43	0	0	0	75	0	0	55	18	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4119	8	23	"Data\Item\"	"ArmorMale24.bmd"	"Hurricane Armor"	3	17	1	0	128	3	0	2	3	0	0	0	73	0	0	0	90	0	0	162	66	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4120	8	24	"Data\Item\"	"ArmorMale25.bmd"	"Red Spirit Armor"	3	17	1	0	109	3	0	2	2	0	0	0	55	0	0	0	80	0	0	52	115	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4121	8	25	"Data\Item\"	"ArmorMale26.bmd"	"Light Plate Armor"	3	17	1	0	62	3	0	2	3	0	0	0	25	0	0	0	42	0	0	70	20	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4122	8	26	"Data\Item\"	"ArmorMale27.bmd"	"Adamantine Armor"	3	17	1	0	78	3	0	2	3	0	0	0	36	0	0	0	56	0	0	77	21	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4123	8	27	"Data\Item\"	"ArmorMale28.bmd"	"Dark Steel Armor"	3	17	1	0	96	3	0	2	3	0	0	0	43	0	0	0	70	0	0	84	22	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4124	8	28	"Data\Item\"	"ArmorMale29.bmd"	"Dark Master Armor"	3	17	1	0	117	3	0	2	3	0	0	0	51	0	0	0	78	0	0	80	21	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4125	8	29	"Data\Item\"	"HDK_ArmorMale01.bmd"	"Dragon Knight Armor"	3	17	3	0	140	3	0	2	3	0	0	0	88	0	0	0	90	0	0	170	60	0	0	0	380	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4126	8	30	"Data\Item\"	"HDK_ArmorMale02.bmd"	"Venom Mist Armor"	3	17	3	0	146	3	0	2	3	0	0	0	57	0	0	0	86	0	0	44	15	0	0	0	380	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4127	8	31	"Data\Item\"	"HDK_ArmorMale03.bmd"	"Sylphid Ray Armor"	3	17	3	0	146	3	0	2	3	0	0	0	68	0	0	0	86	0	0	38	80	0	0	0	380	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4128	8	32	"Data\Item\"	"HDK_ArmorMale04.bmd"	"Volcano Armor"	3	17	3	0	147	3	0	2	3	0	0	0	86	0	0	0	95	0	0	145	60	0	0	0	380	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4129	8	33	"Data\Item\"	"HDK_ArmorMale05.bmd"	"Sunlight Armor"	3	17	3	0	147	3	0	2	3	0	0	0	64	0	0	0	82	0	0	62	16	0	0	0	380	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4130	8	34	"Data\Item\"	"CW_ArmorMale01.bmd"	"Ashcrow Armor"	3	17	1	0	75	3	0	2	3	0	0	0	42	0	0	0	72	0	0	160	50	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4131	8	35	"Data\Item\"	"CW_ArmorMale02.bmd"	"Eclipse Armor"	3	17	1	0	75	3	0	2	3	0	0	0	27	0	0	0	54	0	0	53	12	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4132	8	36	"Data\Item\"	"CW_ArmorMale03.bmd"	"Iris Armor"	3	17	1	0	75	3	0	2	3	0	0	0	36	0	0	0	59	0	0	50	70	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4133	8	37	"Data\Item\"	"CW_ArmorMale04.bmd"	"Valiant Armor"	3	17	1	0	105	3	0	2	3	0	0	0	52	0	0	0	81	0	0	155	50	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4134	8	38	"Data\Item\"	"CW_ArmorMale05.bmd"	"Glorious Armor"	3	17	1	0	105	3	0	2	3	0	0	0	47	0	0	0	74	0	0	80	21	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4135	8	39	"Data\Item\"	"ArmorMale40.bmd"	"Violent Wind Armor"	3	17	1	0	34	3	0	2	2	0	0	0	22	0	0	0	36	0	0	39	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4136	8	40	"Data\Item\"	"ArmorMale41.bmd"	"Red Wing Armor"	3	17	1	0	56	3	0	2	2	0	0	0	28	0	0	0	42	0	0	35	8	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4137	8	41	"Data\Item\"	"ArmorMale42.bmd"	"Ancient Armor"	3	17	1	0	75	3	0	2	2	0	0	0	35	0	0	0	54	0	0	52	16	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4138	8	42	"Data\Item\"	"ArmorMale43.bmd"	"Demonic Armor"	3	17	1	0	91	3	0	2	2	0	0	0	45	0	0	0	67	0	0	60	20	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4139	8	43	"Data\Item\"	"ArmorMale44.bmd"	"Storm Blitz Armor"	3	17	3	0	122	3	0	2	2	0	0	0	56	0	0	0	75	0	0	57	19	0	0	0	380	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4140	8	44	"Data\Item\"	"ArmorMale45.bmd"	"Eternal Wing Armor"	3	17	2	0	131	3	0	2	2	0	0	0	49	0	0	0	86	0	0	62	20	170	0	0	380	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
4141	8	45	"Data\Item\"	"ArmorMale46.bmd"	"Titan Armor"	3	17	2	0	132	3	0	2	3	0	0	0	81	0	0	0	86	0	0	222	32	0	0	0	380	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
4142	8	46	"Data\Item\"	"ArmorMale47.bmd"	"Brave Armor"	3	17	2	0	128	3	0	2	3	0	0	0	62	0	0	0	86	0	0	74	162	0	0	0	380	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
4143	8	47	"Data\Item\"	"ArmorMale48.bmd"	"Phantom Armor"	3	17	2	0	131	3	0	2	3	0	0	0	80	0	0	0	86	0	0	212	57	0	0	0	380	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
4144	8	48	"Data\Item\"	"ArmorMale49.bmd"	"Destroy Armor"	3	17	2	0	125	3	0	2	3	0	0	0	66	0	0	0	86	0	0	62	19	165	0	0	380	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
4145	8	49	"Data\Item\"	"ArmorMale50.bmd"	"Seraphim Armor"	3	17	2	0	129	3	0	2	2	0	0	0	60	0	0	0	86	0	0	55	197	0	0	0	380	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
4146	8	50	"Data\Item\"	"ArmorMale51.bmd"	"Divine Armor"	3	17	2	0	122	3	0	2	2	0	0	0	52	0	0	0	86	0	0	32	29	138	0	0	380	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
4147	8	51	"Data\Item\"	"ArmorMale52.bmd"	"Royal Armor"	3	17	2	0	132	3	0	2	3	0	0	0	58	0	0	0	86	0	0	105	38	0	0	0	380	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
4148	8	52	"Data\Item\"	"ArmorMale53.bmd"	"Hades Armor"	3	17	2	0	129	3	0	2	3	0	0	0	50	0	0	0	86	0	0	60	15	181	0	0	380	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
4149	8	53	"Data\Item\"	"ArmorMail_succubus.bmd"	"Succubus Armor"	3	17	2	0	148	3	0	2	2	0	0	0	58	0	0	0	90	0	0	56	19	157	0	0	400	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
4150	8	54	"Data\Item\"	"ArmorMale75.bmd"	"Lazy Wind Armor"	3	17	2	0	148	3	0	2	3	0	0	0	79	0	0	0	90	0	0	67	151	0	0	0	400	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
4151	8	55	"Data\Item\"	"ArmorMale56.bmd"	"Dark Devil Armor"	3	17	2	0	148	3	0	2	3	0	0	0	59	0	0	0	90	0	0	45	13	171	0	0	400	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
4152	8	56	"Data\Item\"	"ArmorMail3003.bmd"	"Sticky Armor"	3	17	2	0	148	3	0	2	2	0	0	0	69	0	0	0	90	0	0	48	180	0	0	0	400	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
4153	8	57	"Data\Item\"	"ArmorMale4003.bmd"	"Hell Night Armor"	3	17	2	0	148	3	0	2	3	0	0	0	89	0	0	0	90	0	0	194	52	0	0	0	400	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
4154	8	58	"Data\Item\"	"ArmorMale4005.bmd"	"Ambition Armor"	3	17	2	0	148	3	0	2	3	0	0	0	67	0	0	0	90	0	0	112	22	0	0	0	400	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
4155	8	59	"Data\Item\"	"ArmorMale60.bmd"	"Sacred Fire Armor"	3	17	1	0	66	3	0	2	3	0	0	0	43	0	0	0	52	0	0	85	0	0	75	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4156	8	60	"Data\Item\"	"ArmorMale61.bmd"	"Storm Jahad Armor"	3	17	1	0	82	3	0	2	3	0	0	0	51	0	0	0	68	0	0	100	0	0	90	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4157	8	61	"Data\Item\"	"ArmorMale62.bmd"	"Piercing Groove Armor"	3	17	1	0	101	3	0	2	3	0	0	0	59	0	0	0	82	0	0	115	0	0	100	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4158	8	62	"Data\Item\"	"new_Armor01.bmd"	"Scale Armor"	3	17	4	0	28	3	0	2	2	0	0	0	21	0	0	0	255	0	0	0	0	0	0	0	1	0	0	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4159	8	63	"Data\Item\"	"new_Armor02.bmd"	"Silk Armor"	3	17	4	0	20	3	0	2	2	0	0	0	14	0	0	0	255	0	0	0	0	0	0	0	1	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4160	8	64	"Data\Item\"	"new_Armor03.bmd"	"Sphinx Armor"	3	17	4	0	38	3	0	2	3	0	0	0	19	0	0	0	255	0	0	0	0	0	0	0	1	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4161	8	65	"Data\Item\"	"new_Armor04.bmd"	"Violent Wind Armor"	3	17	4	0	34	3	0	2	2	0	0	0	26	0	0	0	255	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4162	8	66	"Data\Item\"	"new_Armor05.bmd"	"Adamantine Armor"	3	17	4	0	78	3	0	2	3	0	0	0	39	0	0	0	255	0	0	0	0	0	0	0	150	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4163	8	67	"Data\Item\"	"new_Armor06.bmd"	"Dragon Armor"	3	17	4	0	59	3	0	2	3	0	0	0	42	0	0	0	255	0	0	0	0	0	0	0	150	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4164	8	68	"Data\Item\"	"new_Armor07.bmd"	"Guardian Armor"	3	17	4	0	57	3	0	2	2	0	0	0	29	0	0	0	255	0	0	0	0	0	0	0	150	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4165	8	69	"Data\Item\"	"new_Armor08.bmd"	"Legendary Armor"	3	17	4	0	56	3	0	2	2	0	0	0	24	0	0	0	255	0	0	0	0	0	0	0	150	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4166	8	70	"Data\Item\"	"new_Armor09.bmd"	"Red Wing Armor"	3	17	4	0	56	3	0	2	2	0	0	0	31	0	0	0	255	0	0	0	0	0	0	0	150	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4167	8	71	"Data\Item\"	"new_Armor10.bmd"	"Storm Crow Armor"	3	17	4	0	80	3	0	2	3	0	0	0	47	0	0	0	255	0	0	0	0	0	0	0	150	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4168	8	72	"Data\Item\"	"new_Armor11.bmd"	"Storm Jahad Armor"	3	17	4	0	82	3	0	2	3	0	0	0	43	0	0	0	255	0	0	0	0	0	0	0	150	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4169	8	73	"Data\Item\"	"ArmorMale74.bmd"	"Phoenix Soul Armor"	3	17	3	0	143	3	0	2	3	0	0	0	78	0	0	0	88	0	0	97	0	0	85	0	380	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4170	8	74	"Data\Item\"	"ArmorMale75.bmd"	"Storm Wing Armor"	3	17	2	0	148	3	0	2	3	0	0	0	90	0	0	0	90	0	0	200	33	0	0	0	400	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
4171	8	75	"Data\Item\"	"ArmorMail3003.bmd"	"Light Lord Armor"	3	17	2	0	148	3	0	2	2	0	0	0	61	0	0	0	90	0	0	14	31	127	0	0	400	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
4172	8	76	"Data\Item\"	"ArmorMale4003.bmd"	"Magic Knight Armor"	3	17	2	0	148	3	0	2	3	0	0	0	75	0	0	0	90	0	0	48	17	142	0	0	400	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
4187	8	91	"Data\Item\"	"ArmorMale92.bmd"	"Robust Armor"	3	17	1	0	30	3	0	2	2	0	0	0	20	0	0	0	36	0	0	100	70	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4188	8	92	"Data\Item\"	"ArmorMale93.bmd"	"Gru Hill Armor"	3	17	1	0	60	3	0	2	2	0	0	0	24	0	0	0	52	0	0	170	140	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4189	8	93	"Data\Item\"	"ArmorMale94.bmd"	"Princie Armor"	3	17	1	0	80	3	0	2	2	0	0	0	28	0	0	0	72	0	0	150	130	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4190	8	94	"Data\Item\"	"ArmorMale95.bmd"	"Hirat Armor"	3	17	1	0	101	3	0	2	2	0	0	0	37	0	0	0	82	0	0	317	92	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4191	8	95	"Data\Item\"	"ArmorMale96.bmd"	"Sate Armor"	3	17	1	0	101	3	0	2	2	0	0	0	35	0	0	0	82	0	0	92	317	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4192	8	96	"Data\Item\"	"ArmorMale92.bmd"	"Robust Armor"	3	17	4	0	30	3	0	2	2	0	0	0	22	0	0	0	255	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4193	8	97	"Data\Item\"	"ArmorMale94.bmd"	"Princie Armor"	3	17	4	0	80	3	0	2	2	0	0	0	30	0	0	0	255	0	0	0	0	0	0	0	150	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4194	8	98	"Data\Item\"	"ArmorMale98.bmd"	"Bloodangel Knight Armor (S)"	15	17	1	0	150	3	0	2	3	0	0	0	85	0	0	0	100	0	0	174	51	0	0	0	400	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
4195	8	99	"Data\Item\"	"ArmorMale99.bmd"	"Bloodangel Wizard Armor"	15	17	1	0	150	3	0	2	3	0	0	0	53	0	0	0	100	0	0	46	15	0	0	0	400	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
